subject,trial_index,session,cue_side,class_name,valid_RT,sel_unusable,nan_x_0_600,nan_y_0_600,nan_xy_0_600,nan_x_200_600,sel_tooSmallMS,sel_unclassified,RT,error
s23,534,1,left,away,1,0,0,0,0,0,0,0,451,2
s23,535,1,right,tooSmall,1,0,0,0,0,0,1,0,519,17
s23,536,1,right,away,1,0,0,0,0,0,0,0,510,6
s23,537,1,left,tooSmall,1,0,0,0,0,0,1,0,328,12
s23,538,1,right,noMS,1,0,0,0,0,0,0,0,739,12
s23,539,1,right,tooSmall,1,0,0,0,0,0,1,0,719,9
s23,540,1,left,tooSmall,0,0,0,0,0,0,1,0,1866,74
s23,541,1,left,noMS,1,0,0,0,0,0,0,0,423,3
s23,542,1,left,noMS,1,0,0,0,0,0,0,0,766,21
s23,543,1,left,tooSmall,1,0,0,0,0,0,1,0,420,16
s23,544,1,right,tooSmall,1,0,0,0,0,0,1,0,502,16
s23,545,1,left,noMS,1,0,0,0,0,0,0,0,377,12
s23,546,1,right,toward,1,0,0,0,0,0,0,0,673,13
s23,547,1,right,tooSmall,1,0,0,0,0,0,1,0,416,13
s23,548,1,right,away,1,0,0,0,0,0,0,0,676,14
s23,549,1,left,toward,1,0,0,0,0,0,0,0,605,12
s23,550,1,left,tooSmall,1,0,0,0,0,0,1,0,599,1
s23,551,1,right,noMS,1,0,0,0,0,0,0,0,645,6
s23,552,1,right,toward,1,0,0,0,0,0,0,0,384,16
s23,553,1,right,noMS,1,0,0,0,0,0,0,0,702,9
s23,554,1,left,toward,1,0,0,0,0,0,0,0,427,6
s23,555,1,right,tooSmall,1,0,0,0,0,0,1,0,647,13
s23,556,1,right,away,1,0,0,0,0,0,0,0,522,19
s23,557,1,left,tooSmall,1,0,0,0,0,0,1,0,430,7
s23,558,1,left,tooSmall,1,0,0,0,0,0,1,0,448,2
s23,559,1,right,tooSmall,1,0,0,0,0,0,1,0,834,1
s23,560,1,left,toward,1,0,0,0,0,0,0,0,454,14
s23,561,1,left,tooSmall,1,0,0,0,0,0,1,0,478,1
s23,562,1,right,tooSmall,1,0,0,0,0,0,1,0,873,13
s23,563,1,left,tooSmall,1,0,0,0,0,0,1,0,308,3
s23,564,1,right,toward,1,0,0,0,0,0,0,0,586,3
s23,565,1,right,away,1,0,0,0,0,0,0,0,432,16
s23,566,1,left,toward,1,0,0,0,0,0,0,0,743,2
s23,567,1,right,toward,1,0,0,0,0,0,0,0,515,9
s23,568,1,left,noMS,1,0,0,0,0,0,0,0,402,8
s23,569,1,left,away,1,0,0,0,0,0,0,0,482,8
s23,570,1,left,tooSmall,1,0,0,0,0,0,1,0,454,5
s23,571,1,right,toward,1,0,0,0,0,0,0,0,442,5
s23,572,1,right,tooSmall,1,0,0,0,0,0,1,0,553,3
s23,573,1,left,tooSmall,1,0,0,0,0,0,1,0,570,9
s23,574,1,left,away,0,0,0,0,0,0,0,0,1820,6
s23,575,1,left,away,1,0,0,0,0,0,0,0,497,2
s23,576,1,left,tooSmall,1,0,0,0,0,0,1,0,411,23
s23,577,1,right,tooSmall,1,0,0,0,0,0,1,0,702,2
s23,578,1,left,tooSmall,1,0,0,0,0,0,1,0,448,17
s23,579,1,right,tooSmall,1,0,0,0,0,0,1,0,824,4
s23,580,1,right,tooSmall,1,0,0,0,0,0,1,0,716,7
s23,581,1,left,noMS,0,1,1,1,1,1,0,0,2157,15
s23,582,1,right,tooSmall,1,0,0,0,0,0,1,0,472,7
s23,583,1,left,tooSmall,1,0,0,0,0,0,1,0,525,13
s23,584,1,left,tooSmall,1,0,0,0,0,0,1,0,323,5
s23,585,1,right,tooSmall,1,0,0,0,0,0,1,0,741,5
s23,586,1,right,noMS,1,0,0,0,0,0,0,0,599,1
s23,587,1,right,toward,1,0,0,0,0,0,0,0,597,1
s23,588,1,left,noMS,1,0,0,0,0,0,0,0,649,4
s23,589,1,right,noMS,0,0,0,0,0,0,0,0,2828,6
s23,590,1,left,noMS,1,0,0,0,0,0,0,0,524,23
s23,591,1,right,noMS,1,0,0,0,0,0,0,0,749,3
s23,592,1,left,away,1,0,0,0,0,0,0,0,739,17
s23,593,1,left,noMS,1,0,0,0,0,0,0,0,848,11
s23,594,1,left,away,1,0,0,0,0,0,0,0,590,16
s23,595,1,right,tooSmall,1,0,0,0,0,0,1,0,631,7
s23,596,1,right,toward,1,0,0,0,0,0,0,0,501,5
s23,597,1,right,noMS,1,0,0,0,0,0,0,0,388,7
s23,598,1,right,tooSmall,1,0,0,0,0,0,1,0,730,16
s23,599,1,left,away,1,0,0,0,0,0,0,0,738,25
s23,600,1,right,toward,1,0,0,0,0,0,0,0,507,7
s23,601,2,left,noMS,1,0,0,0,0,0,0,0,440,7
s23,602,2,left,tooSmall,1,0,0,0,0,0,1,0,645,8
s23,603,2,left,toward,1,0,0,0,0,0,0,0,439,6
s23,604,2,right,tooSmall,1,0,0,0,0,0,1,0,450,17
s23,605,2,right,toward,1,0,0,0,0,0,0,0,572,12
s23,606,2,right,toward,1,0,0,0,0,0,0,0,606,6
s23,607,2,right,tooSmall,1,0,0,0,0,0,1,0,627,2
s23,608,2,left,tooSmall,1,0,0,0,0,0,1,0,391,13
s23,609,2,left,away,1,0,0,0,0,0,0,0,548,11
s23,610,2,right,noMS,1,0,0,0,0,0,0,0,392,21
s23,611,2,left,away,1,0,0,0,0,0,0,0,880,6
s23,612,2,right,tooSmall,1,0,0,0,0,0,1,0,679,2
s23,613,2,left,tooSmall,1,0,0,0,0,0,1,0,569,13
s23,614,2,left,tooSmall,1,0,0,0,0,0,1,0,480,16
s23,615,2,right,noMS,1,0,0,0,0,0,0,0,684,10
s23,616,2,left,away,1,0,0,0,0,0,0,0,413,19
s23,617,2,left,tooSmall,1,0,0,0,0,0,1,0,591,7
s23,618,2,right,toward,1,0,0,0,0,0,0,0,513,20
s23,619,2,right,noMS,1,0,0,0,0,0,0,0,634,4
s23,620,2,left,away,1,0,0,0,0,0,0,0,542,21
s23,621,2,left,tooSmall,1,0,0,0,0,0,1,0,462,8
s23,622,2,right,tooSmall,1,0,0,0,0,0,1,0,445,13
s23,623,2,right,toward,1,0,0,0,0,0,0,0,644,1
s23,624,2,left,noMS,1,0,0,0,0,0,0,0,470,10
s23,625,2,left,tooSmall,1,0,0,0,0,0,1,0,363,19
s23,626,2,left,noMS,1,0,0,0,0,0,0,0,454,19
s23,627,2,right,toward,1,0,0,0,0,0,0,0,465,4
s23,628,2,right,noMS,1,0,0,0,0,0,0,0,479,11
s23,629,2,left,tooSmall,1,0,0,0,0,0,1,0,423,12
s23,630,2,right,toward,1,0,0,0,0,0,0,0,653,0
s23,631,2,right,tooSmall,1,0,0,0,0,0,1,0,470,13
s23,632,2,left,noMS,1,0,0,0,0,0,0,0,398,6
s23,633,2,right,toward,1,0,0,0,0,0,0,0,529,17
s23,634,2,right,toward,1,0,0,0,0,0,0,0,619,11
s23,635,2,left,tooSmall,1,0,0,0,0,0,1,0,394,17
s23,636,2,left,noMS,1,0,0,0,0,0,0,0,380,5
s23,637,2,right,away,1,0,0,0,0,0,0,0,584,8
s23,638,2,right,toward,1,0,0,0,0,0,0,0,593,11
s23,639,2,left,noMS,1,0,0,0,0,0,0,0,393,13
s23,640,2,right,tooSmall,1,0,0,0,0,0,1,0,668,9
s23,641,2,left,away,1,0,0,0,0,0,0,0,480,11
s23,642,2,right,toward,1,0,0,0,0,0,0,0,702,11
s23,643,2,right,toward,1,0,0,0,0,0,0,0,395,3
s23,644,2,right,toward,1,0,0,0,0,0,0,0,401,8
s23,645,2,left,noMS,1,0,0,0,0,0,0,0,402,8
s23,646,2,right,tooSmall,1,0,0,0,0,0,1,0,504,6
s23,647,2,left,noMS,1,0,0,0,0,0,0,0,437,10
s23,648,2,right,tooSmall,1,0,0,0,0,0,1,0,679,11
s23,649,2,left,away,1,0,0,0,0,0,0,0,482,5
s23,650,2,right,toward,1,0,0,0,0,0,0,0,513,15
s23,651,2,left,noMS,1,0,0,0,0,0,0,0,579,10
s23,652,2,right,tooSmall,1,0,0,0,0,0,1,0,640,23
s23,653,2,left,away,1,0,0,0,0,0,0,0,342,16
s23,654,2,right,away,1,0,0,0,0,0,0,0,572,13
s23,655,2,right,tooSmall,1,0,0,0,0,0,1,0,557,9
s23,656,2,left,tooSmall,1,0,0,0,0,0,1,0,407,15
s23,657,2,left,away,1,0,0,0,0,0,0,0,562,18
s23,658,2,right,toward,1,0,0,0,0,0,0,0,466,3
s23,659,2,left,tooSmall,1,0,0,0,0,0,1,0,595,14
s23,660,2,left,away,1,0,0,0,0,0,0,0,503,3
s23,661,2,right,noMS,1,0,0,0,0,0,0,0,545,13
s23,662,2,right,tooSmall,1,0,0,0,0,0,1,0,460,13
s23,663,2,right,away,1,0,0,0,0,0,0,0,388,0
s23,664,2,left,tooSmall,1,0,0,0,0,0,1,0,568,11
s23,665,2,left,away,1,0,0,0,0,0,0,0,415,11
s23,666,2,right,toward,1,0,0,0,0,0,0,0,539,4
s23,667,2,right,toward,1,0,0,0,0,0,0,0,627,8
s23,668,2,left,away,1,0,0,0,0,0,0,0,621,6
s23,669,2,right,toward,1,0,0,0,0,0,0,0,438,16
s23,670,2,right,tooSmall,0,0,0,0,0,0,1,0,1450,19
s23,671,2,left,away,1,0,0,0,0,0,0,0,439,21
s23,672,2,left,tooSmall,1,0,0,0,0,0,1,0,407,6
s23,673,2,right,tooSmall,1,0,0,0,0,0,1,0,529,5
s23,674,2,right,tooSmall,1,0,0,0,0,0,1,0,598,16
s23,675,2,left,away,1,0,0,0,0,0,0,0,420,17
s23,676,2,left,tooSmall,1,0,0,0,0,0,1,0,419,16
s23,677,2,left,noMS,1,0,0,0,0,0,0,0,625,16
s23,678,2,left,tooSmall,1,0,0,0,0,0,1,0,568,7
s23,679,2,right,tooSmall,1,0,0,0,0,0,1,0,602,23
s23,680,2,left,noMS,1,0,0,0,0,0,0,0,422,14
s23,681,2,right,noMS,1,0,0,0,0,0,0,0,481,24
s23,682,2,left,tooSmall,1,0,0,0,0,0,1,0,499,5
s23,683,2,left,toward,1,0,0,0,0,0,0,0,570,19
s23,684,2,right,toward,1,0,0,0,0,0,0,0,508,9
s23,685,2,left,tooSmall,1,0,0,0,0,0,1,0,529,17
s23,686,2,left,toward,1,0,0,0,0,0,0,0,581,17
s23,687,2,right,noMS,1,0,0,0,0,0,0,0,381,8
s23,688,2,left,tooSmall,1,0,0,0,0,0,1,0,509,4
s23,689,2,left,noMS,1,0,0,0,0,0,0,0,406,24
s23,690,2,left,noMS,1,0,0,0,0,0,0,0,396,15
s23,691,2,left,away,1,0,0,0,0,0,0,0,403,4
s23,692,2,right,tooSmall,1,0,0,0,0,0,1,0,646,7
s23,693,2,right,noMS,1,0,0,0,0,0,0,0,175,69
s23,694,2,right,toward,1,0,0,0,0,0,0,0,601,6
s23,695,2,left,tooSmall,1,0,0,0,0,0,1,0,404,22
s23,696,2,left,away,1,0,0,0,0,0,0,0,544,2
s23,697,2,right,toward,1,0,0,0,0,0,0,0,443,5
s23,698,2,left,noMS,1,0,0,0,0,0,0,0,729,29
s23,699,2,right,toward,1,0,0,0,0,0,0,0,643,10
s23,700,2,left,away,1,0,0,0,0,0,0,0,510,15
s23,701,2,right,tooSmall,1,0,0,0,0,0,1,0,592,17
s23,702,2,left,noMS,1,0,0,0,0,0,0,0,562,26
s23,703,2,right,toward,1,0,0,0,0,0,0,0,659,9
s23,704,2,right,tooSmall,1,0,0,0,0,0,1,0,495,10
s23,705,2,left,away,1,0,0,0,0,0,0,0,410,13
s23,706,2,right,tooSmall,1,0,0,0,0,0,1,0,622,23
s23,707,2,right,toward,1,0,0,0,0,0,0,0,439,14
s23,708,2,left,tooSmall,1,0,0,0,0,0,1,0,499,17
s23,709,2,right,tooSmall,1,0,0,0,0,0,1,0,410,17
s23,710,2,left,noMS,1,0,0,0,0,0,0,0,518,6
s23,711,2,right,toward,1,0,0,0,0,0,0,0,488,5
s23,712,2,right,toward,1,0,0,0,0,0,0,0,579,20
s23,713,2,left,noMS,1,0,0,0,0,0,0,0,461,3
s23,714,2,left,away,1,0,0,0,0,0,0,0,469,24
s23,715,2,right,noMS,1,0,0,0,0,0,0,0,607,7
s23,716,2,right,tooSmall,0,0,0,0,0,0,1,0,2238,16
s23,717,2,right,tooSmall,1,0,0,0,0,0,1,0,436,3
s23,718,2,left,tooSmall,1,0,0,0,0,0,1,0,545,19
s23,719,2,right,tooSmall,1,0,0,0,0,0,1,0,451,16
s23,720,2,left,toward,1,0,0,0,0,0,0,0,493,7
s23,721,2,right,tooSmall,1,0,0,0,0,0,1,0,806,11
s23,722,2,left,tooSmall,1,0,0,0,0,0,1,0,432,14
s23,723,2,left,tooSmall,1,0,0,0,0,0,1,0,549,1
s23,724,2,left,away,1,0,0,0,0,0,0,0,565,4
s23,725,2,right,toward,1,0,0,0,0,0,0,0,482,3
s23,726,2,right,tooSmall,1,0,0,0,0,0,1,0,445,3
s23,727,2,right,tooSmall,1,0,0,0,0,0,1,0,483,10
s23,728,2,right,tooSmall,1,0,0,0,0,0,1,0,724,4
s23,729,2,left,tooSmall,1,0,0,0,0,0,1,0,454,8
s23,730,2,right,toward,1,0,0,0,0,0,0,0,552,7
s23,731,2,left,tooSmall,1,0,0,0,0,0,1,0,529,4
s23,732,2,left,away,1,0,0,0,0,0,0,0,499,12
s23,733,2,right,toward,1,0,0,0,0,0,0,0,670,8
s23,734,2,right,noMS,1,0,0,0,0,0,0,0,423,10
s23,735,2,left,noMS,1,0,0,0,0,0,0,0,417,11
s23,736,2,right,tooSmall,1,0,0,0,0,0,1,0,619,2
s23,737,2,right,tooSmall,1,0,0,0,0,0,1,0,528,3
s23,738,2,right,tooSmall,1,0,0,0,0,0,1,0,806,12
s23,739,2,left,tooSmall,1,0,0,0,0,0,1,0,503,7
s23,740,2,left,away,1,0,0,0,0,0,0,0,593,10
s23,741,2,right,noMS,1,0,0,0,0,0,0,0,605,10
s23,742,2,right,tooSmall,0,1,1,1,1,1,1,0,1778,23
s23,743,2,right,away,1,0,0,0,0,0,0,0,504,21
s23,744,2,right,noMS,0,0,0,0,0,0,0,0,1617,14
s23,745,2,right,tooSmall,1,0,0,0,0,0,1,0,783,2
s23,746,2,right,noMS,1,0,0,0,0,0,0,0,444,17
s23,747,2,left,toward,1,0,0,0,0,0,0,0,424,8
s23,748,2,right,tooSmall,1,0,0,0,0,0,1,0,815,19
s23,749,2,left,toward,1,0,0,0,0,0,0,0,407,10
s23,750,2,right,tooSmall,1,0,0,0,0,0,1,0,808,1
s23,751,2,left,noMS,1,0,0,0,0,0,0,0,568,14
s23,752,2,right,noMS,1,0,0,0,0,0,0,0,588,1
s23,753,2,left,tooSmall,1,0,0,0,0,0,1,0,358,7
s23,754,2,left,noMS,1,0,0,0,0,0,0,0,601,10
s23,755,2,left,away,1,0,0,0,0,0,0,0,367,26
s23,756,2,right,toward,1,0,0,0,0,0,0,0,322,13
s23,757,2,right,tooSmall,1,0,0,0,0,0,1,0,626,17
s23,758,2,left,away,1,0,0,0,0,0,0,0,466,16
s23,759,2,left,tooSmall,1,0,0,0,0,0,1,0,422,15
s23,760,2,right,tooSmall,1,0,0,0,0,0,1,0,561,9
s23,761,2,left,tooSmall,1,0,0,0,0,0,1,0,569,3
s23,762,2,right,tooSmall,1,0,0,0,0,0,1,0,478,17
s23,763,2,right,toward,1,0,0,0,0,0,0,0,470,3
s23,764,2,left,away,1,0,0,0,0,0,0,0,552,8
s23,765,2,right,toward,1,0,0,0,0,0,0,0,403,11
s23,766,2,left,away,1,0,0,0,0,0,0,0,509,9
s23,767,2,left,away,1,0,0,0,0,0,0,0,356,7
s23,768,2,left,away,1,0,0,0,0,0,0,0,360,9
s23,769,2,left,tooSmall,1,0,0,0,0,0,1,0,493,8
s23,770,2,left,noMS,1,0,0,0,0,0,0,0,411,15
s23,771,2,right,noMS,1,0,0,0,0,0,0,0,397,9
s23,772,2,left,away,1,0,0,0,0,0,0,0,554,14
s23,773,2,left,away,1,0,0,0,0,0,0,0,376,19
s23,774,2,left,tooSmall,1,0,0,0,0,0,1,0,315,12
s23,775,2,left,noMS,1,0,0,0,0,0,0,0,629,6
s23,776,2,right,noMS,1,0,0,0,0,0,0,0,559,15
s23,777,2,right,away,1,0,0,0,0,0,0,0,541,14
s23,778,2,right,toward,1,0,0,0,0,0,0,0,481,5
s23,779,2,left,noMS,1,0,0,0,0,0,0,0,437,3
s23,780,2,left,noMS,1,0,0,0,0,0,0,0,290,22
s23,781,2,left,toward,1,0,0,0,0,0,0,0,343,1
s23,782,2,right,toward,1,0,0,0,0,0,0,0,383,22
s23,783,2,right,toward,1,0,0,0,0,0,0,0,351,4
s23,784,2,right,toward,1,0,0,0,0,0,0,0,384,14
s23,785,2,left,tooSmall,1,0,0,0,0,0,1,0,594,10
s23,786,2,right,away,1,0,0,0,0,0,0,0,549,9
s23,787,2,left,noMS,1,0,0,0,0,0,0,0,557,16
s23,788,2,left,toward,1,0,0,0,0,0,0,0,498,3
s23,789,2,left,tooSmall,1,0,0,0,0,0,1,0,558,13
s23,790,2,right,toward,1,0,0,0,0,0,0,0,579,15
s23,791,2,right,noMS,1,0,0,0,0,0,0,0,773,10
s23,792,2,left,tooSmall,1,0,0,0,0,0,1,0,639,7
s23,793,2,left,away,1,0,0,0,0,0,0,0,498,10
s23,794,2,left,noMS,1,0,0,0,0,0,0,0,676,5
s23,795,2,right,tooSmall,1,0,0,0,0,0,1,0,952,20
s23,796,2,right,toward,1,0,0,0,0,0,0,0,536,1
s23,797,2,left,toward,1,0,0,0,0,0,0,0,505,22
s23,798,2,left,away,1,0,0,0,0,0,0,0,435,7
s23,799,2,right,noMS,1,0,0,0,0,0,0,0,852,2
s23,800,2,right,tooSmall,1,0,0,0,0,0,1,0,488,5
s23,801,2,right,tooSmall,1,0,0,0,0,0,1,0,616,3
s23,802,2,left,noMS,1,0,0,0,0,0,0,0,532,9
s23,803,2,right,tooSmall,1,0,0,0,0,0,1,0,517,0
s23,804,2,right,noMS,1,0,0,0,0,0,0,0,604,18
s23,805,2,right,noMS,1,0,0,0,0,0,0,0,634,0
s23,806,2,right,toward,1,0,0,0,0,0,0,0,755,8
s23,807,2,right,toward,1,0,0,0,0,0,0,0,943,1
s23,808,2,left,noMS,1,0,0,0,0,0,0,0,696,8
s23,809,2,left,toward,1,0,0,0,0,0,0,0,572,20
s23,810,2,right,tooSmall,1,0,0,0,0,0,1,0,722,19
s23,811,2,right,tooSmall,1,0,0,0,0,0,1,0,741,2
s23,812,2,left,noMS,1,0,0,0,0,0,0,0,591,5
s23,813,2,left,noMS,1,0,0,0,0,0,0,0,410,6
s23,814,2,right,noMS,1,0,0,0,0,0,0,0,540,7
s23,815,2,right,toward,1,0,0,0,0,0,0,0,631,3
s23,816,2,left,away,1,0,0,0,0,0,0,0,439,11
s23,817,2,left,away,1,0,0,0,0,0,0,0,415,22
s23,818,2,left,noMS,1,0,0,0,0,0,0,0,411,11
s23,819,2,right,toward,1,0,0,0,0,0,0,0,628,7
s23,820,2,right,noMS,1,0,0,0,0,0,0,0,450,2
s23,821,2,left,tooSmall,1,0,0,0,0,0,1,0,488,0
s23,822,2,left,tooSmall,1,0,0,0,0,0,1,0,687,0
s23,823,2,left,tooSmall,1,0,0,0,0,0,1,0,623,10
s23,824,2,right,toward,1,0,0,0,0,0,0,0,525,1
s23,825,2,left,noMS,1,0,0,0,0,0,0,0,530,10
s23,826,2,left,away,1,0,0,0,0,0,0,0,452,2
s23,827,2,right,noMS,1,0,0,0,0,0,0,0,438,11
s23,828,2,left,noMS,1,0,0,0,0,0,0,0,493,1
s23,829,2,left,tooSmall,1,0,0,0,0,0,1,0,682,4
s23,830,2,left,tooSmall,1,0,0,0,0,0,1,0,710,14
s23,831,2,right,tooSmall,1,0,0,0,0,0,1,0,582,11
s23,832,2,left,tooSmall,1,0,0,0,0,0,1,0,868,7
s23,833,2,right,noMS,1,0,0,0,0,0,0,0,789,16
s23,834,2,right,noMS,1,0,0,0,0,0,0,0,626,21
s23,835,2,right,noMS,1,0,0,0,0,0,0,0,396,9
s23,836,2,right,toward,1,0,0,0,0,0,0,0,529,2
s23,837,2,left,noMS,1,0,0,0,0,0,0,0,731,5
s23,838,2,left,toward,1,0,0,0,0,0,0,0,556,12
s23,839,2,right,tooSmall,1,0,0,0,0,0,1,0,444,12
s23,840,2,left,tooSmall,1,0,0,0,0,0,1,0,576,25
s23,841,2,left,tooSmall,1,0,0,0,0,0,1,0,462,11
s23,842,2,right,noMS,1,0,0,0,0,0,0,0,590,14
s23,843,2,right,toward,1,0,0,0,0,0,0,0,581,15
s23,844,2,left,tooSmall,1,0,0,0,0,0,1,0,525,5
s23,845,2,right,toward,1,0,0,0,0,0,0,0,475,13
s23,846,2,left,away,1,0,0,0,0,0,0,0,468,17
s23,847,2,left,away,1,0,0,0,0,0,0,0,326,16
s23,848,2,right,tooSmall,1,0,0,0,0,0,1,0,527,11
s23,849,2,right,noMS,1,0,0,0,0,0,0,0,625,9
s23,850,2,right,tooSmall,1,0,0,0,0,0,1,0,445,4
s23,851,2,right,toward,1,0,0,0,0,0,0,0,562,26
s23,852,2,right,noMS,1,0,0,0,0,0,0,0,408,13
s23,853,2,left,away,1,0,0,0,0,0,0,0,588,4
s23,854,2,right,toward,1,0,0,0,0,0,0,0,533,1
s23,855,2,left,toward,1,0,0,0,0,0,0,0,473,13
s23,856,2,left,tooSmall,1,0,0,0,0,0,1,0,486,12
s23,857,2,right,tooSmall,1,0,0,0,0,0,1,0,564,1
s23,858,2,right,noMS,1,0,0,0,0,0,0,0,596,3
s23,859,2,left,noMS,1,0,0,0,0,0,0,0,519,15
s23,860,2,right,noMS,1,0,0,0,0,0,0,0,435,1
s23,861,2,left,noMS,0,0,0,0,0,0,0,0,2717,23
s23,862,2,right,noMS,0,1,1,1,1,1,0,0,1896,13
s23,863,2,left,tooSmall,1,0,0,0,0,0,1,0,414,2
s23,864,2,right,tooSmall,1,0,0,0,0,0,1,0,447,2
s23,865,2,right,tooSmall,1,0,0,0,0,0,1,0,384,3
s23,866,2,right,toward,1,0,0,0,0,0,0,0,535,3
s23,867,2,right,toward,1,0,0,0,0,0,0,0,506,3
s23,868,2,left,away,1,0,0,0,0,0,0,0,444,1
s23,869,2,left,noMS,1,0,0,0,0,0,0,0,573,5
s23,870,2,right,noMS,1,0,0,0,0,0,0,0,485,2
s23,871,2,right,toward,1,0,0,0,0,0,0,0,659,10
s23,872,2,right,tooSmall,1,0,0,0,0,0,1,0,1170,7
s23,873,2,left,noMS,1,0,0,0,0,0,0,0,391,11
s23,874,2,right,noMS,1,0,0,0,0,0,0,0,541,11
s23,875,2,left,toward,1,0,0,0,0,0,0,0,429,14
s23,876,2,left,away,1,0,0,0,0,0,0,0,362,5
s23,877,2,right,toward,1,0,0,0,0,0,0,0,534,10
s23,878,2,left,noMS,1,0,0,0,0,0,0,0,409,3
s23,879,2,left,tooSmall,1,0,0,0,0,0,1,0,433,7
s23,880,2,left,tooSmall,1,0,0,0,0,0,1,0,679,20
s23,881,2,right,tooSmall,1,0,0,0,0,0,1,0,717,6
s23,882,2,left,tooSmall,1,0,0,0,0,0,1,0,406,2
s23,883,2,right,noMS,1,0,0,0,0,0,0,0,600,15
s23,884,2,left,away,1,0,0,0,0,0,0,0,452,0
s23,885,2,left,noMS,1,0,0,0,0,0,0,0,643,66
s23,886,2,right,noMS,1,0,0,0,0,0,0,0,757,4
s23,887,2,left,away,1,0,0,0,0,0,0,0,549,9
s23,888,2,right,toward,1,0,0,0,0,0,0,0,564,9
s23,889,2,left,noMS,1,0,0,0,0,0,0,0,374,13
s23,890,2,left,away,1,0,0,0,0,0,0,0,477,14
s23,891,2,left,noMS,1,0,0,0,0,0,0,0,373,5
s23,892,2,left,away,1,0,0,0,0,0,0,0,544,13
s23,893,2,left,noMS,0,0,0,0,0,0,0,0,1328,3
s23,894,2,left,away,1,0,0,0,0,0,0,0,626,7
s23,895,2,right,noMS,1,0,0,0,0,0,0,0,457,17
s23,896,2,right,noMS,1,0,0,0,0,0,0,0,439,1
s23,897,2,right,tooSmall,1,0,0,0,0,0,1,0,648,2
s23,898,2,left,tooSmall,1,0,0,0,0,0,1,0,434,4
s23,899,2,left,noMS,1,0,0,0,0,0,0,0,679,20
s23,900,2,right,noMS,1,0,0,0,0,0,0,0,967,2
s23,901,2,left,tooSmall,1,0,0,0,0,0,1,0,463,3
s23,902,2,left,tooSmall,1,0,0,0,0,0,1,0,397,9
s23,903,2,right,noMS,1,0,0,0,0,0,0,0,546,8
s23,904,2,left,tooSmall,1,0,0,0,0,0,1,0,474,4
s23,905,2,left,away,1,0,0,0,0,0,0,0,436,4
s23,906,2,right,tooSmall,1,0,0,0,0,0,1,0,529,1
s23,907,2,left,tooSmall,1,0,0,0,0,0,1,0,435,4
s23,908,2,right,toward,1,0,0,0,0,0,0,0,463,11
s23,909,2,right,noMS,1,0,0,0,0,0,0,0,396,8
s23,910,2,right,noMS,1,0,0,0,0,0,0,0,471,13
s23,911,2,right,toward,1,0,0,0,0,0,0,0,723,1
s23,912,2,left,tooSmall,1,0,0,0,0,0,1,0,403,0
s23,913,2,right,toward,1,0,0,0,0,0,0,0,620,9
s23,914,2,right,toward,1,0,0,0,0,0,0,0,998,6
s23,915,2,left,noMS,1,0,0,0,0,0,0,0,1071,2
s23,916,2,right,noMS,1,0,0,0,0,0,0,0,601,18
s23,917,2,right,tooSmall,1,0,0,0,0,0,1,0,622,5
s23,918,2,right,toward,1,0,0,0,0,0,0,0,814,14
s23,919,2,right,away,1,0,0,0,0,0,0,0,452,8
s23,920,2,left,noMS,1,0,0,0,0,0,0,0,473,9
s23,921,2,left,tooSmall,1,0,0,0,0,0,1,0,435,3
s23,922,2,right,noMS,1,0,0,0,0,0,0,0,656,14
s23,923,2,left,toward,1,0,0,0,0,0,0,0,400,13
s23,924,2,left,away,1,0,0,0,0,0,0,0,443,14
s23,925,2,left,noMS,1,0,0,0,0,0,0,0,383,12
s23,926,2,left,tooSmall,1,0,0,0,0,0,1,0,438,14
s23,927,2,right,noMS,1,0,0,0,0,0,0,0,415,8
s23,928,2,right,toward,1,0,0,0,0,0,0,0,498,6
s23,929,2,right,tooSmall,1,0,0,0,0,0,1,0,470,17
s23,930,2,right,toward,1,0,0,0,0,0,0,0,525,20
s23,931,2,right,toward,1,0,0,0,0,0,0,0,404,6
s23,932,2,right,tooSmall,1,0,0,0,0,0,1,0,665,9
s23,933,2,right,toward,1,0,0,0,0,0,0,0,585,14
s23,934,2,right,toward,1,0,0,0,0,0,0,0,552,19
s23,935,2,right,tooSmall,1,0,0,0,0,0,1,0,446,4
s23,936,2,left,noMS,1,0,0,0,0,0,0,0,412,14
s23,937,2,left,noMS,1,0,0,0,0,0,0,0,665,13
s23,938,2,left,tooSmall,1,0,0,0,0,0,1,0,409,2
s23,939,2,right,toward,1,0,0,0,0,0,0,0,552,2
s23,940,2,left,tooSmall,1,0,0,0,0,0,1,0,388,2
s23,941,2,left,tooSmall,1,0,0,0,0,0,1,0,599,14
s23,942,2,left,toward,1,0,0,0,0,0,0,0,463,4
s23,943,2,left,noMS,1,0,0,0,0,0,0,0,443,6
s23,944,2,right,toward,1,0,0,0,0,0,0,0,538,2
s23,945,2,left,tooSmall,1,0,0,0,0,0,1,0,586,3
s23,946,2,left,noMS,1,0,0,0,0,0,0,0,628,2
s23,947,2,right,tooSmall,1,0,0,0,0,0,1,0,573,8
s23,948,2,left,away,1,0,0,0,0,0,0,0,493,5
s23,949,2,left,toward,1,0,0,0,0,0,0,0,783,16
s23,950,2,right,noMS,1,0,0,0,0,0,0,0,448,3
s23,951,2,left,toward,1,0,0,0,0,0,0,0,446,7
